anomaly,transaction_dollar_amount,Long,Lat,credit_card_limit,transaction_percentage
0,142.15,-73.17094314,44.35291915,7000,0.020307142857142857
0,142.15,-73.17094314,44.35291915,8000,0.01776875
0,142.15,-73.17094314,44.35291915,12000,0.011845833333333333
0,142.15,-73.17094314,44.35291915,14000,0.010153571428571428
0,26.22,-73.16089891,44.29526392,7000,0.0037457142857142854
0,26.22,-73.16089891,44.29526392,8000,0.0032775
0,26.22,-73.16089891,44.29526392,12000,0.002185
0,141.43,-73.21237648,44.26857851,7000,0.020204285714285716
0,141.43,-73.21237648,44.26857851,8000,0.01767875
0,141.43,-73.21237648,44.26857851,12000,0.011785833333333334
0,177.59,-73.22880088,44.27407985,7000,0.02537
0,177.59,-73.22880088,44.27407985,8000,0.02219875
0,177.59,-73.22880088,44.27407985,12000,0.014799166666666667
0,70.67,-73.16280253,44.34037243,14000,0.005047857142857143
0,181.54,-73.2342786,44.31041245,21000,0.008644761904761905
0,181.54,-73.2342786,44.31041245,20000,0.009077
0,181.54,-73.2342786,44.31041245,12000,0.015128333333333332
0,136.75,-73.26900829,44.37612465,21000,0.006511904761904762
0,136.75,-73.26900829,44.37612465,20000,0.0068375
0,136.75,-73.26900829,44.37612465,12000,0.011395833333333332
0,48.96,-73.29873551,44.26590879,21000,0.0023314285714285715
0,48.96,-73.29873551,44.26590879,20000,0.002448
0,48.96,-73.29873551,44.26590879,12000,0.00408
0,7.18,-73.28871743,44.30089501,8000,0.0008975
0,36.16,-73.20500763,44.23085364,14000,0.002582857142857143
0,105.82,-73.29163067,44.28987567,16000,0.00661375
0,105.82,-73.29163067,44.28987567,20000,0.005291
0,76.7,-73.21496428,44.22412846,16000,0.00479375
0,76.7,-73.21496428,44.22412846,20000,0.0038350000000000003
0,118.97,-73.23860185,44.37040698,4000,0.029742499999999998
0,124.31,-73.23096095,44.37287711,10000,0.012431000000000001
0,103.68,-73.18551517,44.35688958,6000,0.01728
0,103.68,-73.18551517,44.35688958,20000,0.005184
0,89.13,-73.2516867,44.33091207,6000,0.014854999999999998
0,89.13,-73.2516867,44.33091207,20000,0.0044564999999999995
0,51.54,-73.18254704,44.32372322,20000,0.002577
0,80.61,-73.25468124,44.38505542,20000,0.0040305
0,80.61,-73.25468124,44.38505542,9000,0.008956666666666667
0,98.33,-73.18095539,44.27369268,20000,0.0049165
0,98.33,-73.18095539,44.27369268,9000,0.010925555555555555
0,90.31,-73.2790458,44.25910611,15000,0.006020666666666667
0,90.31,-73.2790458,44.25910611,10000,0.009031
0,90.31,-73.2790458,44.25910611,7000,0.012901428571428572
0,90.31,-73.2790458,44.25910611,14000,0.006450714285714286
0,104.6,-73.31523275,44.30418191,15000,0.006973333333333333
0,104.6,-73.31523275,44.30418191,10000,0.010459999999999999
0,104.6,-73.31523275,44.30418191,7000,0.014942857142857141
0,104.6,-73.31523275,44.30418191,14000,0.007471428571428571
0,213.81,-73.27947248,44.34069047,15000,0.014254
0,213.81,-73.27947248,44.34069047,10000,0.021381
0,213.81,-73.27947248,44.34069047,7000,0.030544285714285715
0,213.81,-73.27947248,44.34069047,14000,0.015272142857142857
0,43.6,-73.24638213,44.38967589,15000,0.0029066666666666668
0,43.6,-73.24638213,44.38967589,10000,0.00436
0,43.6,-73.24638213,44.38967589,7000,0.006228571428571429
0,43.6,-73.24638213,44.38967589,14000,0.0031142857142857144
0,13.13,-73.1707535,44.32096535,4000,0.0032825000000000003
0,137.16,-73.1915111,44.38454966,20000,0.0068579999999999995
0,191.44,-73.16329052,44.26666347,40000,0.004786
0,191.44,-73.16329052,44.26666347,9000,0.021271111111111112
0,9.65,-73.2001015,44.23125701,40000,0.00024125
0,9.65,-73.2001015,44.23125701,9000,0.0010722222222222222
0,127.56,-73.18785297,44.35750931,9000,0.014173333333333333
0,127.56,-73.18785297,44.35750931,7000,0.018222857142857145
0,127.56,-73.18785297,44.35750931,30000,0.004252
0,29.91,-73.18388396,44.3193739,9000,0.0033233333333333335
0,29.91,-73.18388396,44.3193739,7000,0.0042728571428571425
0,29.91,-73.18388396,44.3193739,30000,0.000997
0,98.42,-73.26291609,44.35954553,9000,0.010935555555555556
0,98.42,-73.26291609,44.35954553,7000,0.01406
0,98.42,-73.26291609,44.35954553,30000,0.0032806666666666665
0,121.4,-73.25828692,44.29308926,21000,0.005780952380952381
0,41.76,-73.20866694,44.26034905,18000,0.00232
0,40.11,-73.29247642,44.27225782,8000,0.00501375
0,40.11,-73.29247642,44.27225782,18000,0.0022283333333333335
0,29.87,-73.22478917,44.26410591,8000,0.00373375
0,29.87,-73.22478917,44.26410591,18000,0.0016594444444444445
0,67.36,-73.26379239,44.25345084,20000,0.003368
0,67.36,-73.26379239,44.25345084,8000,0.00842
0,35.8,-73.19793044,44.26171864,20000,0.00179
0,35.8,-73.19793044,44.26171864,8000,0.004475
0,70.72,-73.28711666,44.26456394,10000,0.007072
1,879.2,-73.16985609,44.28338286,27000,0.03256296296296297
0,879.2,-73.16985609,44.28338286,16000,0.054950000000000006
0,9.95,-73.31361525,44.27100628,27000,0.0003685185185185185
0,9.95,-73.31361525,44.27100628,16000,0.0006218749999999999
0,14.24,-73.16820763,44.27714326,4000,0.0035600000000000002
0,14.24,-73.16820763,44.27714326,9000,0.0015822222222222223
0,89.2,-73.27998269,44.31203749,4000,0.0223
0,89.2,-73.27998269,44.31203749,9000,0.009911111111111112
0,50.54,-73.18482295,44.2971654,8000,0.0063175
0,50.54,-73.18482295,44.2971654,10000,0.005054
0,49.17,-73.17547082,44.33804437,8000,0.00614625
0,49.17,-73.17547082,44.33804437,10000,0.004917
0,159.42,-73.14802134,44.30195827,5000,0.031883999999999996
0,912.82,-73.16357129,44.30703892,12000,0.07606833333333334
0,912.82,-73.16357129,44.30703892,24000,0.03803416666666667
0,912.82,-73.16357129,44.30703892,6000,0.15213666666666667
0,83.09,-73.17516171,44.32911006,12000,0.006924166666666667
0,83.09,-73.17516171,44.32911006,24000,0.0034620833333333335
0,83.09,-73.17516171,44.32911006,6000,0.013848333333333334
0,13.61,-73.31482537,44.28775947,12000,0.0011341666666666666
0,13.61,-73.31482537,44.28775947,24000,0.0005670833333333333
0,13.61,-73.31482537,44.28775947,6000,0.002268333333333333
0,80.15,-73.21977871,44.26490899,12000,0.0066791666666666675
0,80.15,-73.21977871,44.26490899,5000,0.016030000000000003
0,18.53,-73.22081656,44.22648231,12000,0.0015441666666666668
0,18.53,-73.22081656,44.22648231,5000,0.003706
0,99.88,-73.30317373,44.35327034,32000,0.00312125
0,190.44,-73.15298432,44.34494452,6000,0.03174
0,47.98,-73.25928743,44.29591131,20000,0.0023989999999999997
0,71.82,-73.28898806,44.28087246,16000,0.00448875
0,128.47,-73.16191993,44.27415503,15000,0.008564666666666667
0,129.72,-73.22167759,44.39070831,10000,0.012972
0,129.72,-73.22167759,44.39070831,24000,0.005405
0,129.72,-73.22167759,44.39070831,12000,0.01081
0,140.35,-73.26635852,44.38615568,10000,0.014034999999999999
0,140.35,-73.26635852,44.38615568,24000,0.005847916666666666
0,140.35,-73.26635852,44.38615568,12000,0.011695833333333332
0,55.48,-73.28600771,44.26096843,10000,0.005548
0,55.48,-73.28600771,44.26096843,24000,0.0023116666666666667
0,55.48,-73.28600771,44.26096843,12000,0.0046233333333333335
0,135.76,-73.18708548,44.28324634,7000,0.019394285714285715
0,78.11,-73.29584306,44.26857623,8000,0.00976375
0,80.91,-73.25406482,44.2961853,10000,0.008091
0,80.91,-73.25406482,44.2961853,16000,0.005056875
0,19.8,-73.20766751,44.28538793,10000,0.00198
0,19.8,-73.20766751,44.28538793,16000,0.0012375
0,13.27,-73.32102241,44.30074799,8000,0.0016587499999999999
0,13.27,-73.32102241,44.30074799,6000,0.0022116666666666665
0,137.92,-73.31641641,44.28272303,8000,0.01724
0,137.92,-73.31641641,44.28272303,6000,0.022986666666666666
0,54.06,-73.29454575,44.33765618,20000,0.002703
0,54.06,-73.29454575,44.33765618,20000,0.002703
0,153.53,-73.17743181,44.31591794,20000,0.0076765
0,153.53,-73.17743181,44.31591794,20000,0.0076765
0,10.02,-73.23005637,44.327104,8000,0.0012525
0,10.02,-73.23005637,44.327104,20000,0.0005009999999999999
0,115.11,-73.30820923,44.28802802,8000,0.01438875
0,115.11,-73.30820923,44.28802802,20000,0.0057555
0,100.23,-73.16978509,44.36335109,14000,0.007159285714285714
0,113.84,-73.2726491,44.38040791,3000,0.03794666666666667
0,80.55,-73.29501431,44.36961879,8000,0.01006875
0,841.0,-73.26653821,44.25021523,20000,0.04205
0,58.74,-73.2268787,44.25948563,15000,0.003916
0,74.52,-73.31309301,44.33993321,10000,0.007451999999999999
0,74.52,-73.31309301,44.33993321,10000,0.007451999999999999
0,62.02,-73.2443559,44.31243079,10000,0.006202
0,62.02,-73.2443559,44.31243079,10000,0.006202
0,26.86,-73.24697985,44.32135114,18000,0.0014922222222222223
0,27.77,-73.27675519,44.38024482,14000,0.0019835714285714287
0,24.35,-73.17224512,44.2638766,6000,0.004058333333333334
0,25.23,-80.00379202,40.40101441,20000,0.0012615
0,22.38,-79.98797612,40.4210017,15000,0.0014919999999999998
0,9.55,-79.93788314,40.48759939,28000,0.0003410714285714286
0,24.79,-79.94189895,40.49467802,10000,0.002479
0,5.73,-79.93916924,40.39853964,10000,0.000573
0,8.39,-79.98457754,40.45854597,3000,0.002796666666666667
0,8.39,-79.98457754,40.45854597,18000,0.00046611111111111115
0,17.64,-79.87849885,40.50443872,3000,0.00588
0,17.64,-79.87849885,40.50443872,18000,0.00098
0,15.35,-79.99941304,40.42150643,9000,0.0017055555555555554
0,11.5,-79.93221862,40.50534872,6000,0.0019166666666666666
0,11.5,-79.93221862,40.50534872,24000,0.00047916666666666664
0,9.04,136.9439364,38.17270173,6000,0.0015066666666666666
1,9.04,136.9439364,38.17270173,24000,0.00037666666666666664
0,21.41,-79.98624866,40.40864114,8000,0.00267625
0,21.41,-79.98624866,40.40864114,16000,0.001338125
0,21.41,-79.98624866,40.40864114,4000,0.0053525
0,11.15,-79.93898924,40.45479741,8000,0.00139375
0,11.15,-79.93898924,40.45479741,16000,0.000696875
0,11.15,-79.93898924,40.45479741,4000,0.0027875
0,22.69,-79.98852249,40.49399521,8000,0.0028362500000000002
0,22.69,-79.98852249,40.49399521,16000,0.0014181250000000001
0,22.69,-79.98852249,40.49399521,4000,0.0056725000000000005
0,19.57,-79.98845084,40.51679689,9000,0.0021744444444444446
0,19.57,-79.98845084,40.51679689,35000,0.0005591428571428571
0,12.59,-79.87931507,40.45435336,9000,0.001398888888888889
0,12.59,-79.87931507,40.45435336,35000,0.0003597142857142857
0,25.21,-80.00462789,40.48361646,7000,0.0036014285714285714
0,25.21,-80.00462789,40.48361646,20000,0.0012605000000000001
0,13.81,-79.97116573,40.41980401,7000,0.001972857142857143
0,13.81,-79.97116573,40.41980401,20000,0.0006905
0,10.87,-79.96970783,40.48772497,8000,0.00135875
0,10.87,-79.96970783,40.48772497,14000,0.0007764285714285714
0,10.87,-79.96970783,40.48772497,20000,0.0005434999999999999
0,16.06,-79.92912765,40.49245833,8000,0.0020074999999999997
0,16.06,-79.92912765,40.49245833,14000,0.001147142857142857
0,16.06,-79.92912765,40.49245833,20000,0.0008029999999999999
0,17.01,-79.93663912,40.4884251,8000,0.00212625
0,17.01,-79.93663912,40.4884251,14000,0.0012150000000000002
0,17.01,-79.93663912,40.4884251,20000,0.0008505000000000001
0,12.51,-79.94267688,40.51283322,14000,0.0008935714285714286
0,8.55,-79.93882536,40.4809116,7000,0.0012214285714285714
0,8.55,-79.93882536,40.4809116,35000,0.0002442857142857143
0,22.65,-79.97094205,40.53295611,7000,0.0032357142857142853
0,22.65,-79.97094205,40.53295611,35000,0.0006471428571428571
0,21.27,-79.96141319,40.4400297,7000,0.0030385714285714287
0,29.31,-79.9477829,40.44350392,20000,0.0014655
0,29.31,-79.9477829,40.44350392,8000,0.00366375
0,29.31,-79.9477829,40.44350392,20000,0.0014655
0,25.02,-79.96415787,40.45857276,20000,0.001251
0,25.02,-79.96415787,40.45857276,8000,0.0031275
0,25.02,-79.96415787,40.45857276,20000,0.001251
0,16.31,-79.93909619,40.55400822,20000,0.0008154999999999999
0,16.31,-79.93909619,40.55400822,8000,0.0020387499999999998
0,16.31,-79.93909619,40.55400822,20000,0.0008154999999999999
0,14.73,-80.02901204,40.50827928,15000,0.000982
0,12.82,-79.98092628,40.54676854,27000,0.00047481481481481485
0,12.82,-79.98092628,40.54676854,3000,0.004273333333333334
0,12.82,-79.98092628,40.54676854,20000,0.000641
0,15.94,-79.98722468,40.45229802,27000,0.0005903703703703703
0,15.94,-79.98722468,40.45229802,3000,0.005313333333333333
0,15.94,-79.98722468,40.45229802,20000,0.000797
0,15.22,-80.00221805,40.54637035,27000,0.0005637037037037037
0,15.22,-80.00221805,40.54637035,3000,0.005073333333333333
0,15.22,-80.00221805,40.54637035,20000,0.0007610000000000001
1,968.63,-79.92169726,40.493901,30000,0.032287666666666666
0,968.63,-79.92169726,40.493901,10000,0.096863
0,5.57,-80.02399486,40.52542401,30000,0.0001856666666666667
0,5.57,-80.02399486,40.52542401,10000,0.000557
0,14.27,-79.98865155,40.42800749,6000,0.0023783333333333334
0,14.27,-79.98865155,40.42800749,7000,0.0020385714285714287
0,14.27,-79.98865155,40.42800749,4000,0.0035675
0,23.64,-79.87718045,40.44215553,6000,0.00394
0,23.64,-79.87718045,40.44215553,7000,0.003377142857142857
0,23.64,-79.87718045,40.44215553,4000,0.00591
0,5.6,-79.92252614,40.51149505,6000,0.0009333333333333333
0,5.6,-79.92252614,40.51149505,7000,0.0007999999999999999
0,5.6,-79.92252614,40.51149505,4000,0.0014
0,18.81,-79.9892754,40.49851936,8000,0.00235125
0,18.81,-79.9892754,40.49851936,8000,0.00235125
0,19.49,-79.93996081,40.38367541,8000,0.0024362499999999996
0,19.49,-79.93996081,40.38367541,8000,0.0024362499999999996
0,7.35,-79.93552356,40.40031595,16000,0.000459375
0,12.11,-79.99023618,40.40337515,10000,0.0012109999999999998
0,21.8,-79.9688961,40.46013914,8000,0.002725
0,36.74,-79.91148851,40.45267148,15000,0.0024493333333333333
0,53.79,-80.19547213,40.30301561,10000,0.005379
0,107.63,-80.23311785,40.18972961,10000,0.010763
0,107.63,-80.23311785,40.18972961,21000,0.005125238095238095
0,112.79,171.1546741,33.96128132,10000,0.011279
0,112.79,171.1546741,33.96128132,21000,0.005370952380952382
0,72.36,-80.20200741,40.27881764,20000,0.003618
0,57.98,-80.24088267,40.29083795,10000,0.005797999999999999
0,124.9,-80.233114,40.18609091,15000,0.008326666666666666
0,86.38,-80.19110105,40.28417665,5000,0.017276
0,90.05,-80.16959351,40.19098143,10000,0.009004999999999999
0,37.07,-80.20541615,40.24945539,8000,0.00463375
0,37.07,-80.20541615,40.24945539,20000,0.0018535000000000001
0,37.07,-80.20541615,40.24945539,3000,0.012356666666666667
0,37.07,-80.20541615,40.24945539,8000,0.00463375
0,41.9,-80.17552267,40.22115751,8000,0.0052375
0,41.9,-80.17552267,40.22115751,20000,0.002095
0,41.9,-80.17552267,40.22115751,3000,0.013966666666666665
0,41.9,-80.17552267,40.22115751,8000,0.0052375
0,40.99,-80.22885377,40.22291849,8000,0.00512375
0,40.99,-80.22885377,40.22291849,20000,0.0020495
0,40.99,-80.22885377,40.22291849,3000,0.013663333333333335
0,40.99,-80.22885377,40.22291849,8000,0.00512375
0,0.78,-80.2520985,40.21429629,8000,9.75e-05
0,0.78,-80.2520985,40.21429629,20000,3.9e-05
0,0.78,-80.2520985,40.21429629,3000,0.00026000000000000003
0,0.78,-80.2520985,40.21429629,8000,9.75e-05
0,116.04,-80.24995381,40.18076138,9000,0.012893333333333335
0,61.19,-80.27228581,40.21077119,20000,0.0030594999999999997
0,15.71,-80.15682229,40.24004758,35000,0.0004488571428571429
0,15.71,-80.15682229,40.24004758,7000,0.0022442857142857143
0,15.71,-80.15682229,40.24004758,10000,0.0015710000000000001
0,65.33,-80.17505893,40.20577682,35000,0.0018665714285714286
0,65.33,-80.17505893,40.20577682,7000,0.009332857142857143
0,65.33,-80.17505893,40.20577682,10000,0.006533
0,42.72,-80.17460735,40.18634742,35000,0.0012205714285714285
0,42.72,-80.17460735,40.18634742,7000,0.0061028571428571425
0,42.72,-80.17460735,40.18634742,10000,0.004272
0,65.14,-80.19736441,40.25683261,12000,0.005428333333333334
0,65.14,-80.19736441,40.25683261,10000,0.006514
0,69.89,-80.16025789,40.26941924,12000,0.005824166666666667
0,69.89,-80.16025789,40.26941924,10000,0.006989
0,81.34,-80.30275212,40.23323302,8000,0.010167500000000001
0,81.34,-80.30275212,40.23323302,20000,0.004067
0,103.13,-80.26171772,40.20165638,8000,0.01289125
0,103.13,-80.26171772,40.20165638,20000,0.0051565
0,76.42,-80.20392626,40.30220902,10000,0.007642
0,76.42,-80.20392626,40.30220902,7000,0.010917142857142858
0,16.63,-80.24575895,40.25383376,10000,0.001663
0,16.63,-80.24575895,40.25383376,7000,0.0023757142857142857
0,38.63,-80.2531548,40.24101494,5000,0.007726
0,38.63,-80.2531548,40.24101494,16000,0.0024143750000000003
0,50.89,-80.14940137,40.25593244,5000,0.010178
0,50.89,-80.14940137,40.25593244,16000,0.003180625
0,31.08,-80.25477305,40.20259471,24000,0.001295
0,52.36,-80.26134298,40.25744903,5000,0.010472
0,93.58,-80.172804,40.20530323,36000,0.0025994444444444446
0,21.45,-80.23791596,40.26622788,14000,0.0015321428571428571
0,73.83,-80.2772817,40.24746427,2000,0.036914999999999996
0,47.36,-80.19581863,40.28926858,6000,0.007893333333333334
0,58.28,-80.27313009,40.23466235,10000,0.005828
0,58.28,-80.27313009,40.23466235,30000,0.0019426666666666668
0,96.81,-80.25434509,40.20580371,10000,0.009681
0,96.81,-80.25434509,40.20580371,30000,0.0032270000000000003
0,66.24,-80.19776768,40.28965651,12000,0.00552
0,142.78,-80.21634535,40.20597361,12000,0.011898333333333334
0,142.78,-80.21634535,40.20597361,8000,0.0178475
0,42.4,-80.26194444,40.18130878,12000,0.003533333333333333
0,42.4,-80.26194444,40.18130878,8000,0.0053
0,44.61,-80.15558918,40.25862161,21000,0.0021242857142857144
0,44.61,-80.15558918,40.25862161,5000,0.008922
0,45.16,-80.20990409,40.29159692,21000,0.0021504761904761905
0,45.16,-80.20990409,40.29159692,5000,0.009032
0,37.93,-80.21867756,40.30858967,4000,0.0094825
0,52.2,-80.25237377,40.21171535,7000,0.0074571428571428575
0,21.32,-80.23958903,40.3122547,10000,0.002132
0,21.32,-80.23958903,40.3122547,20000,0.001066
0,99.87,-80.20031968,40.23837152,10000,0.009987000000000001
0,99.87,-80.20031968,40.23837152,20000,0.0049935000000000005
0,43.19,-80.14195804,40.25216896,20000,0.0021595
0,38.72,-80.27886545,40.18612824,30000,0.0012906666666666665
0,885.97,-80.27041297,40.30709677,12000,0.07383083333333333
0,885.97,-80.27041297,40.30709677,16000,0.055373125
0,59.36,-80.20745222,40.18378668,12000,0.004946666666666667
0,59.36,-80.20745222,40.18378668,16000,0.0037099999999999998
0,58.62,-80.2952731,40.23889071,14000,0.004187142857142857
0,95.32,-80.181198,40.20403266,5000,0.019063999999999998
0,95.32,-80.181198,40.20403266,10000,0.009531999999999999
0,35.2,-80.20517919,40.16571528,5000,0.00704
0,35.2,-80.20517919,40.16571528,10000,0.00352
0,57.61,-80.19918417,40.32969718,6000,0.009601666666666666
0,51.17,-80.17444708,40.31169696,10000,0.005117
0,51.17,-80.17444708,40.31169696,7000,0.0073100000000000005
0,51.17,-80.17444708,40.31169696,8000,0.00639625
0,42.86,-80.27915033,40.22361464,10000,0.004286
0,42.86,-80.27915033,40.22361464,7000,0.0061228571428571426
0,42.86,-80.27915033,40.22361464,8000,0.0053575
0,100.65,-80.17609449,40.29801789,10000,0.010065000000000001
0,100.65,-80.17609449,40.29801789,7000,0.01437857142857143
0,100.65,-80.17609449,40.29801789,8000,0.01258125
0,79.47,-80.23135969,40.29104188,7000,0.011352857142857142
0,83.76,-80.20352652,40.30399277,20000,0.004188
0,83.76,-80.20352652,40.30399277,3000,0.02792
0,5.37,-80.23159794,40.27582718,20000,0.0002685
0,5.37,-80.23159794,40.27582718,3000,0.0017900000000000001
0,17.92,-80.28487726,40.28168906,15000,0.0011946666666666668
0,34.69,-80.1743492,40.30752562,5000,0.006938
0,34.69,-80.1743492,40.30752562,10000,0.003469
0,34.06,-80.21569738,40.31029746,5000,0.006812
0,34.06,-80.21569738,40.31029746,10000,0.003406
0,26.75,-80.27341403,40.27304592,5000,0.00535
0,99.11,-80.14924092,40.29848246,5000,0.019822
0,99.11,-80.14924092,40.29848246,10000,0.009911
0,112.6,-80.19332761,40.24771726,5000,0.02252
0,112.6,-80.19332761,40.24771726,10000,0.01126
0,27.23,-80.27504126,40.19019721,14000,0.0019450000000000001
0,59.12,-80.27977768,40.25919919,5000,0.011824
0,55.78,-80.1793244,40.2451822,3000,0.018593333333333333
0,55.78,-80.1793244,40.2451822,15000,0.0037186666666666666
0,32.58,-80.27208566,40.23011849,3000,0.01086
0,32.58,-80.27208566,40.23011849,15000,0.002172
0,68.03,-80.14955324,40.25220239,21000,0.0032395238095238098
0,68.03,-80.14955324,40.25220239,5000,0.013606
0,21.64,-80.2984817,40.22752937,21000,0.0010304761904761906
0,21.64,-80.2984817,40.22752937,5000,0.004328
0,27.41,-80.16619871,40.27474844,12000,0.0022841666666666666
0,27.41,-80.16619871,40.27474844,10000,0.002741
0,27.41,-80.16619871,40.27474844,10000,0.002741
0,27.41,-80.16619871,40.27474844,6000,0.004568333333333333
0,67.36,-80.22573789,40.26701447,12000,0.005613333333333333
0,67.36,-80.22573789,40.26701447,10000,0.006736
0,67.36,-80.22573789,40.26701447,10000,0.006736
0,67.36,-80.22573789,40.26701447,6000,0.011226666666666666
0,19.91,-80.2576744,40.22459898,12000,0.0016591666666666666
0,19.91,-80.2576744,40.22459898,10000,0.001991
0,19.91,-80.2576744,40.22459898,10000,0.001991
0,19.91,-80.2576744,40.22459898,6000,0.0033183333333333333
0,80.01,-80.14941746,40.23495146,12000,0.006667500000000001
0,80.01,-80.14941746,40.23495146,10000,0.008001000000000001
0,80.01,-80.14941746,40.23495146,10000,0.008001000000000001
0,80.01,-80.14941746,40.23495146,6000,0.013335000000000001
0,83.8,-80.1949964,40.21159107,20000,0.00419
0,83.8,-80.1949964,40.21159107,10000,0.00838
0,83.8,-80.1949964,40.21159107,4000,0.02095
0,104.41,-80.18290225,40.23250152,20000,0.0052204999999999994
0,104.41,-80.18290225,40.23250152,10000,0.010440999999999999
0,104.41,-80.18290225,40.23250152,4000,0.0261025
0,23.88,-80.26296843,40.21395821,20000,0.001194
0,23.88,-80.26296843,40.21395821,10000,0.002388
0,23.88,-80.26296843,40.21395821,4000,0.00597
0,106.54,-80.20295581,40.16525288,21000,0.005073333333333333
0,106.54,-80.20295581,40.16525288,4000,0.026635000000000002
0,105.67,-80.21880797,40.31233503,21000,0.005031904761904762
0,105.67,-80.21880797,40.31233503,4000,0.0264175
0,65.57,-80.22673219,40.3087882,9000,0.007285555555555555
0,86.5,-80.25618178,40.202442,20000,0.004325
0,76.4,-80.23713372,40.30405697,9000,0.00848888888888889
0,62.83,-80.17113332,40.19634704,10000,0.0062829999999999995
0,34.46,-80.22848602,40.28132712,8000,0.0043075
0,34.46,-80.22848602,40.28132712,10000,0.0034460000000000003
0,44.24,-80.22243479,40.18851985,8000,0.00553
0,44.24,-80.22243479,40.18851985,10000,0.004424
0,33.3,-80.15226287,40.30365258,30000,0.0011099999999999999
0,35.98,-80.23565628,40.15545891,20000,0.0017989999999999998
0,35.98,-80.23565628,40.15545891,2000,0.01799
0,33.14,-80.14230536,40.22625654,20000,0.001657
0,33.14,-80.14230536,40.22625654,2000,0.01657
0,46.68,-80.30310599,40.24539289,20000,0.002334
0,52.11,-80.25700266,40.17188877,9000,0.00579
0,30.89,-80.20028408,40.18802073,10000,0.003089
0,30.89,-80.20028408,40.18802073,6000,0.005148333333333334
0,31.86,-80.27467797,40.26711361,10000,0.003186
0,31.86,-80.27467797,40.26711361,6000,0.00531
0,31.43,-80.19748792,40.30772701,7000,0.00449
0,14.49,-80.22680173,40.32775762,18000,0.000805
0,41.39,-80.23659564,40.18389634,20000,0.0020695
0,47.61,-80.21455961,40.31397087,10000,0.004761
0,41.69,-80.17637648,40.30561982,18000,0.002316111111111111
0,41.69,-80.17637648,40.30561982,5000,0.008338
0,41.69,-80.17637648,40.30561982,18000,0.002316111111111111
0,41.69,-80.17637648,40.30561982,4000,0.0104225
0,86.08,-80.23455509,40.22023808,18000,0.004782222222222222
0,86.08,-80.23455509,40.22023808,5000,0.017216
0,86.08,-80.23455509,40.22023808,18000,0.004782222222222222
0,86.08,-80.23455509,40.22023808,4000,0.02152
0,99.04,-80.21990114,40.25999131,18000,0.005502222222222223
0,99.04,-80.21990114,40.25999131,5000,0.019808000000000003
0,99.04,-80.21990114,40.25999131,18000,0.005502222222222223
0,99.04,-80.21990114,40.25999131,4000,0.02476
0,881.64,-80.24761726,40.23053207,18000,0.04898
0,881.64,-80.24761726,40.23053207,5000,0.17632799999999998
0,881.64,-80.24761726,40.23053207,18000,0.04898
0,881.64,-80.24761726,40.23053207,4000,0.22041
0,43.66,-80.28012174,40.1948488,4000,0.010915
0,31.58,-80.14881792,40.23229941,10000,0.0031579999999999998
0,31.58,-80.14881792,40.23229941,20000,0.0015789999999999999
0,31.58,-80.14881792,40.23229941,10000,0.0031579999999999998
0,131.95,-80.23074634,40.15443855,10000,0.013194999999999998
0,131.95,-80.23074634,40.15443855,20000,0.006597499999999999
0,131.95,-80.23074634,40.15443855,10000,0.013194999999999998
0,58.3,-80.24879506,40.25267762,10000,0.00583
0,58.3,-80.24879506,40.25267762,20000,0.002915
0,58.3,-80.24879506,40.25267762,10000,0.00583
0,0.07,-80.27117174,40.27496105,10000,7.000000000000001e-06
0,0.07,-80.27117174,40.27496105,9000,7.77777777777778e-06
0,0.07,-80.27117174,40.27496105,10000,7.000000000000001e-06
0,26.64,-80.19998653,40.31299458,10000,0.002664
0,26.64,-80.19998653,40.31299458,9000,0.00296
0,26.64,-80.19998653,40.31299458,10000,0.002664
0,14.71,-80.23029897,40.21866063,10000,0.001471
0,14.71,-80.23029897,40.21866063,9000,0.0016344444444444444
0,14.71,-80.23029897,40.21866063,10000,0.001471
0,134.04,-80.18598342,40.15753694,18000,0.0074466666666666665
0,84.4,-80.22419171,40.31138912,8000,0.01055
0,30.09,-80.19899961,40.27242282,20000,0.0015045
0,52.41,-80.26105288,40.27504657,10000,0.005241
0,52.41,-80.26105288,40.27504657,2000,0.026205
0,52.41,-80.26105288,40.27504657,10000,0.005241
0,61.69,-80.24492826,40.26387281,10000,0.006169
0,61.69,-80.24492826,40.26387281,2000,0.030844999999999997
0,61.69,-80.24492826,40.26387281,10000,0.006169
0,15.51,-80.24004596,40.23917754,10000,0.001551
0,15.51,-80.24004596,40.23917754,2000,0.007755
0,15.51,-80.24004596,40.23917754,10000,0.001551
0,10.17,-80.23894876,40.25739811,18000,0.000565
0,10.17,-80.23894876,40.25739811,15000,0.000678
0,10.17,-80.23894876,40.25739811,6000,0.001695
0,127.25,-80.23375249,40.15588746,18000,0.007069444444444444
0,127.25,-80.23375249,40.15588746,15000,0.008483333333333334
0,127.25,-80.23375249,40.15588746,6000,0.021208333333333333
0,37.14,-80.21851716,40.29040784,18000,0.0020633333333333333
0,37.14,-80.21851716,40.29040784,15000,0.002476
0,37.14,-80.21851716,40.29040784,6000,0.00619
0,9.11,-80.14886461,40.27883324,10000,0.0009109999999999999
0,9.11,-80.14886461,40.27883324,3000,0.0030366666666666667
0,63.09,-80.21002289,40.19276031,10000,0.006309
0,63.09,-80.21002289,40.19276031,3000,0.02103
